ID,English,Others,Japanese
irenenortalk3,I'm feel little weak in this universe. After a strike I can't even stand still. I wonder what's the reason behind this.,"Damn it, LAGS! In this universe I'm nerfed to only doing one attack. After that I can't stand up.",この世界ではちょっと弱い気がする、一度殴ると立っていられなくなる、これは一体何が原因なのだろうか。
irenenortalk4,I have seen my family and friends getting murdered right in front of my eyes by those creatures. I... I will never stop resting until I kill every last one of them.,My whole family was murdered by those creatures. I won't sleep until I get rid of all those monsters.,モンスターを最後の一人まで倒すまで私は休みません。
irenenortalk5,I'm sorry... Ted. You had to sacrifice yourself because of my foolishness. I'm promise I will protect you at all cost.,"Taichi in my universe sacrifice himself to save me. As a reward, I will let you fuck me.",今、私にできることがあるなら…私はどんな犠牲を払ってでもあなたを守ります。
irenenortalk6,"Ruth..? No I haven't seen this girl ever in this universe? Wait! She is a monster too... I'm gonna..... Alright, I won't hunt her. Just until she doesn't show up her true form.",No. There is no Reiko in that universe. Wait... Your universes Reiko is a not a complete human. I will eliminate her with this sword. What? You don't want me too... Alright. I can't never say no to you.,あなたの片思いの平川れいこもモンスターです。彼女は私より強いですが、私は彼女より優れるように訓練しなければなりません。
irenenortalk7,"Hey, Ted. Don't come closer when I'm practising my skills. It will not obliterate you but it will hurt a lot if I hit you.","Taichi, be careful when I'm practising around. This doesn't work on human but the physical strike will hurt a lot.",ねえ、たいちくん!私がスキルを練習しているときに近づかないでください。あなたを消滅させることはありませんが、私があなたを殴るととても痛いでしょう。
irenenortalk81,That girl you take along with you. She is a monster too. I wonder how they are able to hide their vicious form? She is only breathing because you vouch for her.,I would have killed Tsukiko long ago if you didn't want her ass. There are so many half humans in the universe. I wonder how they hide their true self?,あなたのアシスタントは怪物です。近づかないほうがいいです。
irenenortalk81a,"Luna's gone... yeah, I know. She is doing fine. I think you shouldn’t look for her if don’t wanna be found.","Yeah, the half goblin’s gone.",つきこがいなくなった!良かった!心配するモンスターが 1 匹減りました。
irenenortalk82,I'm keeping an eye on Wendy. What if she goes berserk someday. You won't be able to catch her and I have to deal with her.,I'm just here waiting for her plot armour to wear off. No one can steal you away from me in this universe.,かおりに注目してます。彼女がおかしくなったらどうしますか？
irenenortalk83,I'm sorry I used that doll outside to get some practice done. It can withstand physical strike from me with ease. I'm pretty surprise to see that.,I'm breaking your little sex doll. I don't want you to rely on it if you got me.,ごめんなさい、練習のために外で人形を使いました。驚くべきことに、人形は私の攻撃に耐えることができます。
irenenortalk84,Your sister is quite interesting. She has so much knowledge about ghosts. Oh... she not your sister? But you two almost look a like. Did she hopped into this universe like me?,"Tatsuka, is one of the normal human I have seen here. She can lead me to so many monsters I can kill.",あなたのお姉さんはとても面白くて、幽霊についてとても詳しいです。
irenenortalk85,No dialogs with Melanie,Nothins with Momoko.,
irenenortalk86,Nothing in this universe makes sense. Luna's sister is a pure human but she isn't. You fuck her ass everyday but that doesn't make you a monster. I need to learn a lot about this world.,Sawako is human unlike her sister Tsukiko. Who is a half goblin... Looks like there are different rules for this universe.,なぜさわこは人間なのに妹は人間ではないのかわかりません。この世界は意味がありません。
irenenortalk87,Liz is the friendliest person I have ever met in a long time. It's fun to be around her.,Liz is the friendliest person I have ever met in a long time. It's fun to be around her.,
irenenortalk88,"There we go. Her sister is a vile ghost and I'm sure she will show her true self soon enough. If she tries to get out, I will be waiting for her.",You don't love Saori right. I can at least take out my frustration on her as she doesn't have plot armour like her sister.,わかりますか。彼女の妹は邪悪です。きっと彼女も本当の自分を見せるでしょう。
